,Date of Sale,Address,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Price inc VAT,Year
16026,2010-10-13,"14 Mullagh Glas Crescent, Monaghan",Monaghan,103599.0,No,Yes,New Dwelling house /Apartment,117584.865,2010
16027,2010-10-13,"16 Beverton Orchard, Donabate",Dublin,334801.76,No,Yes,New Dwelling house /Apartment,379999.9976,2010
16028,2010-10-13,"17 Forge Park, Oakpark, Tralee",Kerry,170000.0,No,Yes,New Dwelling house /Apartment,192950.0,2010
16029,2010-10-13,"173 Oldbridge, Osberstown, Naas",Kildare,132158.0,No,Yes,New Dwelling house /Apartment,149999.33,2010
16030,2010-10-13,"2 Primrose Court, Forest Hill, Kilnagleary  Carrigaline",Cork,220000.0,No,Yes,New Dwelling house /Apartment,249700.0,2010
16031,2010-10-13,"21 Westgate Park, Westgate, Wexford",Wexford,79600.0,No,No,Second-Hand Dwelling house /Apartment,79600.0,2010
16032,2010-10-13,"22 Raheen Close, Tallaght, Dublin 24",Dublin,208500.0,No,No,Second-Hand Dwelling house /Apartment,208500.0,2010
16033,2010-10-13,"25 Cluain Ns Spideoga, Cloghan, Birr",Offaly,65000.0,No,No,New Dwelling house /Apartment,65000.0,2010
16034,2010-10-13,"27 Castlelost Vale, Rochfortbridge",Westmeath,127500.0,No,No,Second-Hand Dwelling house /Apartment,127500.0,2010
16035,2010-10-13,"294 Elner Court, Portmarnock",Dublin,530000.0,No,No,Second-Hand Dwelling house /Apartment,530000.0,2010
16036,2010-10-13,"3 Dalriada, Knocklyon",Dublin,228590.3,No,Yes,New Dwelling house /Apartment,259449.99049999999,2010
16037,2010-10-13,"3 Friar Street, Youghal",Cork,157500.0,No,No,Second-Hand Dwelling house /Apartment,157500.0,2010
16038,2010-10-13,"3 windemere, clonsilla",Dublin,282000.0,No,No,Second-Hand Dwelling house /Apartment,282000.0,2010
16039,2010-10-13,"30 Monastry Drive, Clondalkin",Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,315000.0,2010
16040,2010-10-13,"31 Park Road, Drumillard, Castleblayney",Monaghan,105000.0,No,No,Second-Hand Dwelling house /Apartment,105000.0,2010
16041,2010-10-13,"32 Weston Road, Churchtown",Dublin,395500.0,No,No,Second-Hand Dwelling house /Apartment,395500.0,2010
16042,2010-10-13,"35 Chill Chais, Shannon",Clare,81000.0,No,No,Second-Hand Dwelling house /Apartment,81000.0,2010
16043,2010-10-13,"37 Armada Cottages, Bundoran",Donegal,80000.0,No,No,Second-Hand Dwelling house /Apartment,80000.0,2010
16044,2010-10-13,"38 bishops grove, ferrybank",Waterford,200000.0,No,No,Second-Hand Dwelling house /Apartment,200000.0,2010
16045,2010-10-13,"39 Thornhill Meadows, Celbridge",Kildare,289100.0,No,No,Second-Hand Dwelling house /Apartment,289100.0,2010
16046,2010-10-13,"4 Corbally Downs, Westbrook Glen, Saggart",Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,265000.0,2010
16047,2010-10-13,"43 The Demesne, Killester",Dublin,522000.0,No,No,Second-Hand Dwelling house /Apartment,522000.0,2010
16048,2010-10-13,"46 Gallowsfield, Tralee",Kerry,47500.0,Yes,No,Second-Hand Dwelling house /Apartment,47500.0,2010
16049,2010-10-13,"5 Ardcahon Way, Coolkellure, Lehenaghmore",Cork,247011.45,No,Yes,New Dwelling house /Apartment,280357.99575,2010
16050,2010-10-13,"50 Briars Court, Shanakiel, Cork",Cork,130000.0,No,No,Second-Hand Dwelling house /Apartment,130000.0,2010
16051,2010-10-13,"56 Beaumont Road, Beaumont, Dublin 9",Dublin,288250.0,No,No,Second-Hand Dwelling house /Apartment,288250.0,2010
16052,2010-10-13,"56 Newton Court, Grange, Cork",Cork,177000.0,No,No,Second-Hand Dwelling house /Apartment,177000.0,2010
16053,2010-10-13,"57 Rivercrest, Tuam",Galway,75000.0,No,No,Second-Hand Dwelling house /Apartment,75000.0,2010
16054,2010-10-13,"6 Chestnut Grove, Tuam",Galway,140000.0,No,No,Second-Hand Dwelling house /Apartment,140000.0,2010
16055,2010-10-13,"60 Pinewood Avenue, Hillview",Waterford,145000.0,No,No,Second-Hand Dwelling house /Apartment,145000.0,2010
16056,2010-10-13,"60 Sruthan Mhuirlin, Ballybane, Galway",Galway,130000.0,No,No,Second-Hand Dwelling house /Apartment,130000.0,2010
16057,2010-10-13,"63 Suil na hAbhann, Mill Road, Corbally",Limerick,190000.0,No,No,Second-Hand Dwelling house /Apartment,190000.0,2010
16058,2010-10-13,"7 Upper Glack, Longford",Longford,155000.0,No,Yes,New Dwelling house /Apartment,175925.0,2010
16059,2010-10-13,"78 Cedar Park, Leixlip",Kildare,199950.0,No,No,Second-Hand Dwelling house /Apartment,199950.0,2010
16060,2010-10-13,"8 tara court crescent, navan",Meath,175500.0,No,No,Second-Hand Dwelling house /Apartment,175500.0,2010
16061,2010-10-13,"8 Willow Wood Downs, Clonsilla",Dublin,150000.0,No,No,Second-Hand Dwelling house /Apartment,150000.0,2010
16062,2010-10-13,"80 Melville Heights, Kilkenny",Kilkenny,20000.0,Yes,No,Second-Hand Dwelling house /Apartment,20000.0,2010
16063,2010-10-13,"Adamstown, Templemore",Tipperary,80000.0,No,No,Second-Hand Dwelling house /Apartment,80000.0,2010
16064,2010-10-13,"APARTMENT 89, CARRINGTON PARK, NORTHWOOD",Dublin,212000.0,No,No,Second-Hand Dwelling house /Apartment,212000.0,2010
16065,2010-10-13,"Apartment Number 11 Delgany Hills, Delgany",Wicklow,233480.17,No,Yes,New Dwelling house /Apartment,264999.99295000004,2010
16066,2010-10-13,"Ballinalea, Ashford",Wicklow,342000.0,No,No,Second-Hand Dwelling house /Apartment,342000.0,2010
16067,2010-10-13,"Ballyboy West, Clogheen",Tipperary,100000.0,No,No,Second-Hand Dwelling house /Apartment,100000.0,2010
16068,2010-10-13,"Coolturk, Crossmolina",Mayo,73000.0,No,No,Second-Hand Dwelling house /Apartment,73000.0,2010
16069,2010-10-13,"Corragarry, Castleblayney",Monaghan,380000.0,No,No,Second-Hand Dwelling house /Apartment,380000.0,2010
16070,2010-10-13,"Esmonde Road, Enniscorthy",Wexford,160000.0,No,No,Second-Hand Dwelling house /Apartment,160000.0,2010
16071,2010-10-13,"Five Oaks, Killogeenaghanm Fardrum, Athlone",Westmeath,350000.0,No,No,Second-Hand Dwelling house /Apartment,350000.0,2010
16072,2010-10-13,"Furnaceland, Swanlibar",Cavan,68500.0,No,No,Second-Hand Dwelling house /Apartment,68500.0,2010
16073,2010-10-13,"Garrison, Old Pallas",Limerick,89500.0,No,No,Second-Hand Dwelling house /Apartment,89500.0,2010
16074,2010-10-13,"Gortnahoe, Thurles",Tipperary,100000.0,No,No,Second-Hand Dwelling house /Apartment,100000.0,2010
16075,2010-10-13,"Kilcoona, Corrandulla, Co Galway",Galway,245000.0,No,No,Second-Hand Dwelling house /Apartment,245000.0,2010
16076,2010-10-13,"Railway Cottage, Clonasillagh, Carnaross",Meath,100000.0,Yes,No,Second-Hand Dwelling house /Apartment,100000.0,2010
16077,2010-10-13,"Rockforest, Mallow",Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,170000.0,2010
16078,2010-10-13,"Stone Villa, 297 North Circular Road, Phibsborough",Dublin,600000.0,No,No,Second-Hand Dwelling house /Apartment,600000.0,2010
16079,2010-10-13,"Turlicar, Monivea",Galway,90000.0,No,No,Second-Hand Dwelling house /Apartment,90000.0,2010
16080,2010-10-13,"Unit 8  The Courtyard, Bettystown",Meath,190000.0,No,No,Second-Hand Dwelling house /Apartment,190000.0,2010
16081,2010-10-13,"Unit 8, The Courtyard, Bettystown",Meath,190000.0,No,No,Second-Hand Dwelling house /Apartment,190000.0,2010
16082,2010-10-14,"10 Fishermans Dock, Youghal",Cork,175000.0,No,Yes,New Dwelling house /Apartment,198625.0,2010
16083,2010-10-14,"10 Kilakee Court, Firhouse, Tallaght",Dublin,313000.0,No,No,Second-Hand Dwelling house /Apartment,313000.0,2010
16084,2010-10-14,"10 The Willows, Rock Road, Black Rock",Dublin,130738.0,Yes,No,Second-Hand Dwelling house /Apartment,130738.0,2010
16085,2010-10-14,"107 STEEPLECHASE GREEN, RATOATH",Meath,110000.0,Yes,No,Second-Hand Dwelling house /Apartment,110000.0,2010
16086,2010-10-14,"111 Haddington Road, Ballsbridge",Dublin,150000.0,No,No,Second-Hand Dwelling house /Apartment,150000.0,2010
16087,2010-10-14,"111 Haddington Road, Ballsbridge",Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,300000.0,2010
16088,2010-10-14,"115 Friars Hill, Bishop O Donnell Rd, Galway",Galway,245000.0,No,No,Second-Hand Dwelling house /Apartment,245000.0,2010
16089,2010-10-14,"117 Blackwater Heights, Youghal",Cork,123000.0,No,No,Second-Hand Dwelling house /Apartment,123000.0,2010
16090,2010-10-14,"12 ARDMORE AVENUE, OFF ELLESMERE AVENUE, NORTH CIRCULAR RD  D7",Dublin,390000.0,No,No,Second-Hand Dwelling house /Apartment,390000.0,2010
16091,2010-10-14,"12 Ashwood Meadows, Ballinrobe Road, Westport",Mayo,162995.0,No,Yes,New Dwelling house /Apartment,184999.325,2010
16092,2010-10-14,"13 Prospect Avenue, Stocking Lane, Rathfarnham",Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,375000.0,2010
16093,2010-10-14,"14 Camden Lock, Ringsend, Dublin 4",Dublin,262000.0,No,No,Second-Hand Dwelling house /Apartment,262000.0,2010
16094,2010-10-14,"15 Glenageary Court, Glenageary, County Dublin",Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,320000.0,2010
16095,2010-10-14,"16 Church Gate, Wicklow Town",Wicklow,345000.0,No,No,Second-Hand Dwelling house /Apartment,345000.0,2010
16096,2010-10-14,"17 Cedar Grove, Firhouse Road",Dublin,325000.0,No,Yes,New Dwelling house /Apartment,368875.0,2010
16097,2010-10-14,"18 Riverside, Ballinakill Downs, Waterford City",Waterford,359000.0,No,No,Second-Hand Dwelling house /Apartment,359000.0,2010
16098,2010-10-14,"2 Barnwell Avenue, Barnwell  Hansfield, Dublin 15",Dublin,36028.3,No,Yes,New Dwelling house /Apartment,40892.120500000005,2010
16099,2010-10-14,"2 Fairfields View, Adamstown",Wexford,150000.0,No,Yes,New Dwelling house /Apartment,170250.0,2010
16100,2010-10-14,"2 Marine Village, Ballina",Tipperary,164444.44,No,No,New Dwelling house /Apartment,164444.44,2010
16101,2010-10-14,"25 St. Assam's Avenue, Raheny",Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,410000.0,2010
16102,2010-10-14,"26 Clayton Court, Askea, Carlow",Carlow,67500.0,No,No,Second-Hand Dwelling house /Apartment,67500.0,2010
16103,2010-10-14,"27 shelbourne park mews, ringsend road, dublin 4",Dublin,202000.0,No,No,Second-Hand Dwelling house /Apartment,202000.0,2010
16104,2010-10-14,"29 Leinster Road, Rathmines",Dublin,910000.0,No,No,Second-Hand Dwelling house /Apartment,910000.0,2010
16105,2010-10-14,"3 Dunsrim, Scotshouse",Monaghan,90000.0,No,No,Second-Hand Dwelling house /Apartment,90000.0,2010
16106,2010-10-14,"30 The Grove, Kill St. Lawrence, Airport Road  Waterford",Waterford,218500.0,No,Yes,New Dwelling house /Apartment,247997.5,2010
16107,2010-10-14,"32 Coill Dara, Tubbercurry",Sligo,70484.59,No,Yes,New Dwelling house /Apartment,80000.00964999999,2010
16108,2010-10-14,"32 Coill Dara, Tubbercurry",Sligo,70484.0,No,Yes,New Dwelling house /Apartment,79999.34,2010
16109,2010-10-14,"32 Crosbies Yard, Ossory Road, Dublin 3",Dublin,204000.0,No,Yes,New Dwelling house /Apartment,231540.0,2010
16110,2010-10-14,"35 Woodford Drive, Clondalkin",Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,180000.0,2010
16111,2010-10-14,"37 Annamoe Park, Cabra",Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,160000.0,2010
16112,2010-10-14,"37 St. Mollerans, Carrickbeg, Carrick-on-Suir",Tipperary,105000.0,No,No,Second-Hand Dwelling house /Apartment,105000.0,2010
16113,2010-10-14,"38 THE BRAMBLES, ST JOSEPH'S ROAD, MALLOW",Kerry,190000.0,No,No,Second-Hand Dwelling house /Apartment,190000.0,2010
16114,2010-10-14,"4 Monalee Manor, Ballymoneen Road, Knocknacarra",Galway,246000.0,No,No,Second-Hand Dwelling house /Apartment,246000.0,2010
16115,2010-10-14,"40  Ashgrove, Ballyvelly, Tralee",Kerry,160000.0,No,No,Second-Hand Dwelling house /Apartment,160000.0,2010
16116,2010-10-14,"40 An Tor Aonarach, Rocks Road, Kingscourt",Cavan,202643.0,No,Yes,New Dwelling house /Apartment,229999.805,2010
16117,2010-10-14,"40 The Beeches, Monkstown, Dublin",Dublin,40000.0,Yes,No,Second-Hand Dwelling house /Apartment,40000.0,2010
16118,2010-10-14,"48 Rathbawn Road, Kilgarve, Ballinasloe",Galway,125013.21,No,Yes,New Dwelling house /Apartment,141889.99335,2010
16119,2010-10-14,"5 Burgage Street, Newcastle",Dublin,149779.73,No,Yes,New Dwelling house /Apartment,169999.99355,2010
16120,2010-10-14,"5 Glen Abhainn Crescent, Enfield, Co. Meath",Meath,265000.0,No,No,Second-Hand Dwelling house /Apartment,265000.0,2010
16121,2010-10-14,"54 Moanbane Park, Kilcullen",Kildare,192500.0,No,No,Second-Hand Dwelling house /Apartment,192500.0,2010
16122,2010-10-14,"54 White Strand, Aylesbury Park, Knappaghmore  Sligo",Sligo,149050.0,No,Yes,New Dwelling house /Apartment,169171.75,2010
16123,2010-10-14,"57 Coolatree Road, Beaumont",Dublin,328000.0,No,No,Second-Hand Dwelling house /Apartment,328000.0,2010
16124,2010-10-14,"58 Lower Churchtown Road, Churchtown",Dublin,50000.0,Yes,No,Second-Hand Dwelling house /Apartment,50000.0,2010
16125,2010-10-14,"6 an garran, ballyraine, letterkenny",Donegal,246242.0,No,Yes,New Dwelling house /Apartment,279484.67,2010
16126,2010-10-14,"6 Monaloe Park Road, Blackrock, Co Dublin",Dublin,482500.0,No,No,Second-Hand Dwelling house /Apartment,482500.0,2010
16127,2010-10-14,"6 Stratton Grove, Adamstown Square, Adamstown",Dublin,136246.0,No,Yes,New Dwelling house /Apartment,154639.21,2010
16128,2010-10-14,"6 The Crescent, Hazelhatch Park  Celbridge",Kildare,280000.0,No,No,Second-Hand Dwelling house /Apartment,280000.0,2010
16129,2010-10-14,"60 Old Mill Race, Athgarvan",Kildare,287500.0,No,No,Second-Hand Dwelling house /Apartment,287500.0,2010
16130,2010-10-14,"63 Park Crescent House, Blackhorse Avenue, Dublin 15",Dublin,213000.0,No,No,Second-Hand Dwelling house /Apartment,213000.0,2010
16131,2010-10-14,"64 Oatfield Park, Clane, County Kildare",Kildare,265000.0,No,No,Second-Hand Dwelling house /Apartment,265000.0,2010
16132,2010-10-14,"7 Arundel, Monkstown Valley, Monkstown",Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,320000.0,2010
16133,2010-10-14,"7 Castle Street, Dalkey",Dublin,617500.0,No,No,Second-Hand Dwelling house /Apartment,617500.0,2010
16134,2010-10-14,"7 the drive, millbrook lawns, tallaght",Dublin,141000.0,No,No,Second-Hand Dwelling house /Apartment,141000.0,2010
16135,2010-10-14,"78 Corke Abbey, Bray",Dublin,270500.0,No,No,Second-Hand Dwelling house /Apartment,270500.0,2010
16136,2010-10-14,"81 Abbeyfield, Balitore",Kildare,190000.0,No,Yes,New Dwelling house /Apartment,215650.0,2010
16137,2010-10-14,"9 Glendaniel, Tullamore",Offaly,230000.0,No,No,Second-Hand Dwelling house /Apartment,230000.0,2010
16138,2010-10-14,"9 Peyton Square, Stoney Lane, Rathcoole",Dublin,430000.0,No,Yes,New Dwelling house /Apartment,488050.0,2010
16139,2010-10-14,"98 Swanbrook, Southern Cross Road, Bray",Wicklow,251000.0,No,No,Second-Hand Dwelling house /Apartment,251000.0,2010
16140,2010-10-14,"Apartment 11, Southpoint  Main Street, Bray",Wicklow,390000.0,No,Yes,New Dwelling house /Apartment,442650.0,2010
16141,2010-10-14,"Apartment 123, Block A, Smithfield",Dublin,166500.0,No,No,Second-Hand Dwelling house /Apartment,166500.0,2010
16142,2010-10-14,"Apartment 145, The Northumberlands, Lower Mount Street",Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,200000.0,2010
16143,2010-10-14,"Apartment 5, Surehaven Lawn, Phoenix Park Racecourse",Dublin,215000.0,No,Yes,New Dwelling house /Apartment,244025.0,2010
16144,2010-10-14,"Apt 12 Ferns Close, Ferns Bridge, Monastereavn",Kildare,114493.0,No,Yes,New Dwelling house /Apartment,129949.55500000001,2010
16145,2010-10-14,"Ard Sonais, The Hill, Monkstown",Dublin,2500000.0,No,No,Second-Hand Dwelling house /Apartment,2500000.0,2010
16146,2010-10-14,"Ballinlena, Carrowmore Lacken",Mayo,120000.0,No,No,Second-Hand Dwelling house /Apartment,120000.0,2010
16147,2010-10-14,"Beenamweel, Bweeng, Mallow",Cork,255000.0,No,No,Second-Hand Dwelling house /Apartment,255000.0,2010
16148,2010-10-14,"Brookhill, Brooklodge, Glanmire",Cork,280000.0,No,No,Second-Hand Dwelling house /Apartment,280000.0,2010
16149,2010-10-14,"Broome, Vermount, Clarina",Limerick,335000.0,No,No,Second-Hand Dwelling house /Apartment,335000.0,2010
16150,2010-10-14,"Carrowbrinogue, Castlebar, Co.Mayo",Mayo,70000.0,Yes,No,Second-Hand Dwelling house /Apartment,70000.0,2010
16151,2010-10-14,"Doonooney, Adamstown, Co. Wexford",Wexford,153000.0,No,No,Second-Hand Dwelling house /Apartment,153000.0,2010
16152,2010-10-14,"Drumgill, Drumconrath, Navan",Meath,18000.0,Yes,No,Second-Hand Dwelling house /Apartment,18000.0,2010
16153,2010-10-14,"Glenvil, Anglesea Street, Clonmel",Tipperary,198000.0,No,No,Second-Hand Dwelling house /Apartment,198000.0,2010
16154,2010-10-14,"Grendon  Dock Road, Dunmore East, Waterford",Waterford,400000.0,No,No,Second-Hand Dwelling house /Apartment,400000.0,2010
16155,2010-10-14,"Heritage Lodge, Balkill Road, Howth",Dublin,810000.0,No,No,Second-Hand Dwelling house /Apartment,810000.0,2010
16156,2010-10-14,"Kilcreenagh House, Upper Rochestown",Cork,485000.0,No,No,Second-Hand Dwelling house /Apartment,485000.0,2010
16157,2010-10-14,"Kilkinnihan West, Cahermore, Beara",Cork,210000.0,No,No,Second-Hand Dwelling house /Apartment,210000.0,2010
16158,2010-10-14,"Kingsford, Barntown",Wexford,75000.0,No,No,Second-Hand Dwelling house /Apartment,75000.0,2010
16159,2010-10-14,"KNOCKBREEGA, DERRADA, NEWPORT",Mayo,70000.0,No,No,Second-Hand Dwelling house /Apartment,70000.0,2010
16160,2010-10-14,"Knocklyon, Clonmacken",Limerick,202500.0,No,Yes,New Dwelling house /Apartment,229837.5,2010
16161,2010-10-14,"Kyleroe, New Orchard Road, Kilkenny",Kilkenny,65000.0,No,No,Second-Hand Dwelling house /Apartment,65000.0,2010
16162,2010-10-14,"Main Street, Pallaskenry",Limerick,75743.81,Yes,No,Second-Hand Dwelling house /Apartment,75743.81,2010
16163,2010-10-14,"No 6 Thornville, North Circular Road, Limerick",Limerick,395000.0,No,No,Second-Hand Dwelling house /Apartment,395000.0,2010
16164,2010-10-14,"No. 6 Bothar Rogen, Dun Ri  Attyrory, Carrick on Shannon",Leitrim,145000.0,No,No,Second-Hand Dwelling house /Apartment,145000.0,2010
16165,2010-10-14,"Rochestown House, Brabstown, Tullogher",Kilkenny,133000.0,No,No,Second-Hand Dwelling house /Apartment,133000.0,2010
16166,2010-10-14,"Stangs, Gowran",Kilkenny,250000.0,No,No,Second-Hand Dwelling house /Apartment,250000.0,2010
16167,2010-10-14,"The Old Farmhouse, Duff's Farm, Termonfeckin",Louth,125000.0,No,No,Second-Hand Dwelling house /Apartment,125000.0,2010
16168,2010-10-14,"Watergate Street, Kanturk",Cork,115000.0,No,No,Second-Hand Dwelling house /Apartment,115000.0,2010
16169,2010-10-15,"'Paray', Piperstown, Bothar na Breena",Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,325000.0,2010
16170,2010-10-15,"1 Mountain View, Ballincash, Oulart  Gorey",Wexford,249000.0,No,Yes,New Dwelling house /Apartment,282615.0,2010
16171,2010-10-15,"1 Streamville Court, Killiney Hill Road, Killiney",Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,285000.0,2010
16172,2010-10-15,"1 Tower View Cottages, Finglas Road, Glasnevin",Dublin,179500.0,No,No,Second-Hand Dwelling house /Apartment,179500.0,2010
16173,2010-10-15,"1 WATERCOARSE MEWS, WATERCOARSE ROAD",Cork,163000.0,No,No,Second-Hand Dwelling house /Apartment,163000.0,2010
16174,2010-10-15,"10  The Hazel, Puttaghaun  Tyrell's Road, Tullamore",Offaly,177500.0,No,Yes,New Dwelling house /Apartment,201462.5,2010
16175,2010-10-15,"10 Blackwood Close, Ongar Chase, Ongar",Dublin,467500.0,No,No,Second-Hand Dwelling house /Apartment,467500.0,2010
16176,2010-10-15,"10 Davis Terrace, Mallow",Cork,75500.0,No,No,Second-Hand Dwelling house /Apartment,75500.0,2010
16177,2010-10-15,"10 Grange Park Grove, Raheny, Dublin 5",Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,305000.0,2010
16178,2010-10-15,"10 Meagher Avenue, Prospect, Limerick",Limerick,57138.0,No,No,Second-Hand Dwelling house /Apartment,57138.0,2010
16179,2010-10-15,"10 Pomeroy Park, Rathangan",Kildare,230000.0,No,No,Second-Hand Dwelling house /Apartment,230000.0,2010
16180,2010-10-15,"10 Sean Lee Drive, Kilconny, Belturbet",Cavan,99000.0,No,No,Second-Hand Dwelling house /Apartment,99000.0,2010
16181,2010-10-15,"106 Celtic Park Avenue, Beaumont",Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,325000.0,2010
16182,2010-10-15,"109 Mount Prospect, clonard, Co. Wexford",Wexford,125000.0,No,No,Second-Hand Dwelling house /Apartment,125000.0,2010
16183,2010-10-15,"11 Yachtsmans Point, Dunbar Road, Wicklow",Wexford,387000.0,No,No,Second-Hand Dwelling house /Apartment,387000.0,2010
16184,2010-10-15,"112 PEARSE PARK, DROGHEDA",Louth,149000.0,No,No,Second-Hand Dwelling house /Apartment,149000.0,2010
16185,2010-10-15,"12 ASHE ROAD, SHANTALLA, GALWAY",Galway,260000.0,No,No,Second-Hand Dwelling house /Apartment,260000.0,2010
